Observation time UTC,Frequency [D/H],Maximum Temperature [Deg C],Data Source (max temp),Minimum Temperature [Deg C],Data Source (min temp),Grass Temperature [Deg C],Data Source (grass temp),Period (max temp),Period (min temp),Period (grass temp),Mean Temperature [Deg C],Period (mean temp),Data Source (mean temp),Mean Relative Humidity [percent]
2024-04-04T20:00:00Z,D,-22.3,D,-26.2,D,,,24,24,,-24.3,24,D,
2024-04-05T20:00:00Z,D,-18.1,D,-25.3,D,,,24,24,,-21.7,24,D,
2024-04-06T21:00:00Z,D,-18.9,D,-27.9,D,,,24,24,,-23.4,24,D,
2024-04-07T21:00:00Z,D,-25.5,D,-33.3,D,,,24,24,,-29.4,24,D,
2024-04-08T21:00:00Z,D,-24.6,D,-39.4,D,,,24,24,,-32,24,D,
2024-04-09T21:00:00Z,D,-21.3,D,-38.8,D,,,24,24,,-30.1,24,D,
2024-04-10T21:00:00Z,D,-18.1,D,-31.2,D,,,24,24,,-24.7,24,D,
2024-04-11T21:00:00Z,D,-18.2,D,-30.1,D,,,24,24,,-24.2,24,D,
2024-04-12T21:00:00Z,D,-20.4,D,-33.6,D,,,24,24,,-27,24,D,
2024-04-13T21:00:00Z,D,-13.4,D,-30,D,,,24,24,,-21.7,24,D,
2024-04-14T21:00:00Z,D,-10.7,D,-15.4,D,,,24,24,,-13,24,D,
2024-04-15T21:00:00Z,D,-10.4,D,-20.2,D,,,24,24,,-15.3,24,D,63
2024-04-16T21:00:00Z,D,-10.7,D,-17.2,D,,,24,24,,-14,24,D,76
2024-04-17T21:00:00Z,D,-10.5,D,-15.8,D,,,24,24,,-13.2,24,D,71
2024-04-18T21:00:00Z,D,-9.8,D,-14.4,D,,,24,24,,-12.1,24,D,65
2024-04-19T21:00:00Z,D,-14.2,D,-24.3,D,,,24,24,,-19.3,24,D,79
2024-04-20T21:00:00Z,D,-15.8,D,-21.7,D,,,24,24,,-18.8,24,D,76
2024-04-21T21:00:00Z,D,-18.4,D,-28.5,D,,,24,24,,-23.5,24,D,76
2024-04-22T21:00:00Z,D,-21.2,D,-28.6,D,,,24,24,,-24.9,24,D,64
2024-04-23T21:00:00Z,D,-20,D,-33.7,D,,,24,24,,-26.9,24,D,75
2024-04-24T21:00:00Z,D,-22.2,D,-30.6,D,,,24,24,,-26.4,24,D,72
2024-04-25T21:00:00Z,D,-21.1,D,-31.7,D,,,24,24,,-26.4,24,D,74
2024-04-26T21:00:00Z,D,-21.5,D,-32.8,D,,,24,24,,-27.2,24,D,71
2024-04-27T21:00:00Z,D,-23.6,D,-31,D,,,24,24,,-27.3,24,D,75
2024-04-28T21:00:00Z,D,-18.7,D,-27.1,D,,,24,24,,-22.9,24,D,72
2024-04-29T21:00:00Z,D,-14.4,D,-30.8,D,,,24,24,,-22.6,24,D,75
2024-04-30T21:00:00Z,D,-26.4,D,-33,D,,,24,24,,-29.7,24,D,74
2024-05-01T21:00:00Z,D,-21.4,D,-33.1,D,,,24,24,,-27.3,24,D,74
2024-05-02T21:00:00Z,D,-20.2,D,-27.8,D,,,24,24,,-24,24,D,71
2024-05-03T21:00:00Z,D,-24.3,D,-37.1,D,,,24,24,,-30.7,24,D,67
2024-05-04T21:00:00Z,D,-12.5,D,-35.6,D,,,24,24,,-24.1,24,D,58
2024-05-05T21:00:00Z,D,-9.3,D,-21.2,D,,,24,24,,-15.3,24,D,77
2024-05-06T21:00:00Z,D,-11.4,D,-19.5,D,,,24,24,,-15.5,24,D,81
2024-05-07T21:00:00Z,D,-14.9,D,-20.6,D,,,24,24,,-17.8,24,D,78
2024-05-08T21:00:00Z,D,-18.1,D,-26.2,D,,,24,24,,-22.2,24,D,61
2024-05-09T21:00:00Z,D,-18.2,D,-27.4,D,,,24,24,,-22.8,24,D,56
2024-05-10T21:00:00Z,D,-21.9,D,-32.7,D,,,24,24,,-27.3,24,D,62
2024-05-11T21:00:00Z,D,-24.3,D,-31,D,,,24,24,,-27.7,24,D,60
2024-05-12T21:00:00Z,D,-24.9,D,-33.9,D,,,24,24,,-29.4,24,D,71
2024-05-13T21:00:00Z,D,-15.8,D,-29.8,D,,,24,24,,-22.8,24,D,63
2024-05-14T21:00:00Z,D,-15.6,D,-34.8,D,,,24,24,,-25.2,24,D,75
2024-05-15T21:00:00Z,D,-13.8,D,-25.7,D,,,24,24,,-19.8,24,D,70
2024-05-16T21:00:00Z,D,-20.7,D,-26.4,D,,,24,24,,-23.6,24,D,75
2024-05-17T21:00:00Z,D,-18.5,D,-27.9,D,,,24,24,,-23.2,24,D,77
2024-05-18T21:00:00Z,D,-21.4,D,-31.3,D,,,24,24,,-26.3,24,D,76
2024-05-19T21:00:00Z,D,-27.1,D,-37.7,D,,,24,24,,-32.4,24,D,74
2024-05-20T21:00:00Z,D,-27.1,D,-33,D,,,24,24,,-30.1,24,D,74
2024-05-21T21:00:00Z,D,-24.8,D,-33.8,D,,,24,24,,-29.3,24,D,74
2024-05-22T21:00:00Z,D,-27.1,D,-39.8,D,,,24,24,,-33.5,24,D,72
2024-05-23T21:00:00Z,D,-23.4,D,-41,D,,,24,24,,-32.2,24,D,73
2024-05-24T21:00:00Z,D,-26.8,D,-36.2,D,,,24,24,,-31.5,24,D,72
2024-05-25T21:00:00Z,D,-25,D,-36.4,D,,,24,24,,-30.7,24,D,73
2024-05-26T21:00:00Z,D,-25.2,D,-34.7,D,,,24,24,,-30,24,D,75
2024-05-27T21:00:00Z,D,-25.1,D,-39.4,D,,,24,24,,-32.3,24,D,73
2024-05-28T21:00:00Z,D,-24.3,D,-38.2,D,,,24,24,,-31.3,24,D,63
2024-05-29T21:00:00Z,D,-27.5,D,-36.6,D,,,24,24,,-32.1,24,D,67
2024-05-30T21:00:00Z,D,-8.4,D,-34.4,D,,,24,24,,-21.4,24,D,68
2024-05-31T21:00:00Z,D,-8.1,D,-15.2,D,,,24,24,,-11.7,24,D,89
2024-06-01T21:00:00Z,D,-9.6,D,-16.8,D,,,24,24,,-13.2,24,D,88
2024-06-02T21:00:00Z,D,-15.1,D,-23.1,D,,,24,24,,-19.1,24,D,81
2024-06-03T21:00:00Z,D,-20,D,-33.9,D,,,24,24,,-27,24,D,70
2024-06-04T21:00:00Z,D,-23,D,-33.9,D,,,24,24,,-28.5,24,D,72
2024-06-05T21:00:00Z,D,-22.7,D,-32.2,D,,,24,24,,-27.5,24,D,77
2024-06-06T21:00:00Z,D,-18.2,D,-30.2,D,,,24,24,,-24.2,24,D,79
2024-06-07T21:00:00Z,D,-15.4,D,-26.4,D,,,24,24,,-20.9,24,D,71
2024-06-08T21:00:00Z,D,-17.2,D,-26,D,,,24,24,,-21.6,24,D,75
2024-06-09T21:00:00Z,D,-8.2,D,-17.8,D,,,24,24,,-13,24,D,67
2024-06-10T21:00:00Z,D,-8.2,D,-28.3,D,,,24,24,,-18.3,24,D,71
2024-06-11T21:00:00Z,D,-15.5,D,-28,D,,,24,24,,-21.8,24,D,80
2024-06-12T21:00:00Z,D,-12.1,D,-21.8,D,,,24,24,,-17,24,D,82
2024-06-13T21:00:00Z,D,-17,D,-23.7,D,,,24,24,,-20.4,24,D,83
2024-06-14T21:00:00Z,D,-17.8,D,-26.7,D,,,24,24,,-22.3,24,D,76
2024-06-15T21:00:00Z,D,-16.1,D,-22.4,D,,,24,24,,-19.3,24,D,71
2024-06-16T21:00:00Z,D,-13.1,D,-26.8,D,,,24,24,,-20,24,D,58
2024-06-17T21:00:00Z,D,-18.1,D,-26.1,D,,,24,24,,-22.1,24,D,76
2024-06-18T21:00:00Z,D,-23.6,D,-31.8,D,,,24,24,,-27.7,24,D,69
2024-06-19T21:00:00Z,D,-16.6,D,-31.2,D,,,24,24,,-23.9,24,D,61
2024-06-20T21:00:00Z,D,-15.9,D,-22.2,D,,,24,24,,-19.1,24,D,67
2024-06-21T21:00:00Z,D,-18.8,D,-27.7,D,,,24,24,,-23.3,24,D,74
2024-06-22T21:00:00Z,D,-22.3,D,-34.2,D,,,24,24,,-28.3,24,D,71
2024-06-23T21:00:00Z,D,-30.5,D,-37.2,D,,,24,24,,-33.9,24,D,71
2024-06-24T21:00:00Z,D,-22.2,D,-38.2,D,,,24,24,,-30.2,24,D,72
2024-06-25T21:00:00Z,D,-19.3,D,-28.3,D,,,24,24,,-23.8,24,D,75
2024-06-26T21:00:00Z,D,-15.6,D,-30.3,D,,,24,24,,-23,24,D,67
2024-06-27T21:00:00Z,D,-18.6,D,-32.7,D,,,24,24,,-25.7,24,D,72
2024-06-28T21:00:00Z,D,-14.4,D,-25.6,D,,,24,24,,-20,24,D,73
2024-06-29T21:00:00Z,D,-13.5,D,-29.8,D,,,24,24,,-21.7,24,D,77
2024-06-30T21:00:00Z,D,-9.8,D,-21.9,D,,,24,24,,-15.9,24,D,68
2024-07-01T21:00:00Z,D,-17.5,D,-26.3,D,,,24,24,,-21.9,24,D,58
2024-07-02T21:00:00Z,D,-21.4,D,-27.7,D,,,24,24,,-24.6,24,D,61
2024-07-03T21:00:00Z,D,-21.7,D,-36.4,D,,,24,24,,-29.1,24,D,76
2024-07-04T21:00:00Z,D,-12.5,D,-29.4,D,,,24,24,,-21,24,D,67
2024-07-05T21:00:00Z,D,-20.5,D,-30,D,,,24,24,,-25.3,24,D,78
2024-07-06T21:00:00Z,D,-24,D,-32.7,D,,,24,24,,-28.4,24,D,66
2024-07-07T21:00:00Z,D,-16.7,D,-34,D,,,24,24,,-25.4,24,D,67
2024-07-08T21:00:00Z,D,-14.7,D,-29.3,D,,,24,24,,-22,24,D,65
2024-07-09T21:00:00Z,D,-21.1,D,-36,D,,,24,24,,-28.6,24,D,62
2024-07-10T21:00:00Z,D,-19.9,D,-30.6,D,,,24,24,,-25.3,24,D,73
2024-07-11T21:00:00Z,D,-29.1,D,-35.2,D,,,24,24,,-32.2,24,D,70
2024-07-12T21:00:00Z,D,-30.1,D,-39.9,D,,,24,24,,-35,24,D,70
2024-07-13T21:00:00Z,D,-28.2,D,-40.3,D,,,24,24,,-34.3,24,D,69
2024-07-14T21:00:00Z,D,-28.7,D,-47,D,,,24,24,,-37.9,24,D,70
2024-07-15T21:00:00Z,D,-25.1,D,-41.8,D,,,24,24,,-33.5,24,D,55
2024-07-16T21:00:00Z,D,-25.4,D,-39.5,D,,,24,24,,-32.5,24,D,59
2024-07-17T21:00:00Z,D,-14.8,D,-37.6,D,,,24,24,,-26.2,24,D,56
2024-07-18T21:00:00Z,D,-13.1,D,-19.5,D,,,24,24,,-16.3,24,D,65
2024-07-19T21:00:00Z,D,-14.5,D,-22.6,D,,,24,24,,-18.6,24,D,68
2024-07-20T21:00:00Z,D,-18.1,D,-33.2,D,,,24,24,,-25.7,24,D,68
2024-07-21T21:00:00Z,D,-22,D,-35.4,D,,,24,24,,-28.7,24,D,64
2024-07-22T21:00:00Z,D,-20.1,D,-32.7,D,,,24,24,,-26.4,24,D,64
2024-07-23T21:00:00Z,D,-18.9,D,-29.5,D,,,24,24,,-24.2,24,D,70
2024-07-24T21:00:00Z,D,-8.7,D,-30.8,D,,,24,24,,-19.8,24,D,67
2024-07-25T21:00:00Z,D,-17.9,D,-27.1,D,,,24,24,,-22.5,24,D,49
2024-07-26T21:00:00Z,D,-24.4,D,-36,D,,,24,24,,-30.2,24,D,60
2024-07-27T21:00:00Z,D,-27.7,D,-41.4,D,,,24,24,,-34.6,24,D,72
2024-07-28T21:00:00Z,D,-25.6,D,-37.8,D,,,24,24,,-31.7,24,D,72
2024-07-29T21:00:00Z,D,-14.2,D,-35.3,D,,,24,24,,-24.8,24,D,50
2024-07-30T21:00:00Z,D,-15.8,D,-31.8,D,,,24,24,,-23.8,24,D,54
2024-07-31T21:00:00Z,D,-15.3,D,-32.8,D,,,24,24,,-24.1,24,D,59
2024-08-01T21:00:00Z,D,-7.2,D,-21,D,,,24,24,,-14.1,24,D,57
2024-08-02T21:00:00Z,D,-9.8,D,-19.1,D,,,24,24,,-14.5,24,D,86
2024-08-03T21:00:00Z,D,-9.2,D,-15.2,D,,,24,24,,-12.2,24,D,81
2024-08-04T21:00:00Z,D,-10.8,D,-21,D,,,24,24,,-15.9,24,D,75
2024-08-05T21:00:00Z,D,-15.9,D,-24.2,D,,,24,24,,-20.1,24,D,68
2024-08-06T21:00:00Z,D,-15.8,D,-31.3,D,,,24,24,,-23.6,24,D,63
2024-08-07T21:00:00Z,D,-11.8,D,-27.5,D,,,24,24,,-19.7,24,D,74
2024-08-08T21:00:00Z,D,-10.2,D,-18.4,D,,,24,24,,-14.3,24,D,75
2024-08-09T21:00:00Z,D,-11.8,D,-18.8,D,,,24,24,,-15.3,24,D,71
2024-08-10T21:00:00Z,D,-12.5,D,-22,D,,,24,24,,-17.3,24,D,75
2024-08-11T21:00:00Z,D,-9.6,D,-21.5,D,,,24,24,,-15.6,24,D,70
2024-08-12T21:00:00Z,D,-12.9,D,-23.5,D,,,24,24,,-18.2,24,D,54
2024-08-13T21:00:00Z,D,-16.1,D,-26.2,D,,,24,24,,-21.2,24,D,49
2024-08-14T21:00:00Z,D,-18.4,D,-27.9,D,,,24,24,,-23.2,24,D,57
2024-08-15T21:00:00Z,D,-19.2,D,-31.4,D,,,24,24,,-25.3,24,D,76
2024-08-16T21:00:00Z,D,-20.8,D,-31.3,D,,,24,24,,-26.1,24,D,64
2024-08-17T21:00:00Z,D,-13.9,D,-27,D,,,24,24,,-20.5,24,D,62
2024-08-18T21:00:00Z,D,-13.7,D,-24.5,D,,,24,24,,-19.1,24,D,59
2024-08-19T21:00:00Z,D,-20,D,-33.9,D,,,24,24,,-27,24,D,73
2024-08-20T21:00:00Z,D,-17.9,D,-29.8,D,,,24,24,,-23.8,24,D,65
2024-08-21T21:00:00Z,D,-18.6,D,-25,D,,,24,24,,-21.8,24,D,65
2024-08-22T21:00:00Z,D,-19.3,D,-27.3,D,,,24,24,,-23.3,24,D,75
2024-08-23T21:00:00Z,D,-23.2,D,-35.1,D,,,24,24,,-29.2,24,D,77
2024-08-24T21:00:00Z,D,-25.2,D,-29.7,D,,,24,24,,-27.5,24,D,76
2024-08-25T21:00:00Z,D,-28.2,D,-37,D,,,24,24,,-32.6,24,D,72
2024-08-26T21:00:00Z,D,-22.7,D,-37.5,D,,,24,24,,-30.1,24,D,74
2024-08-27T21:00:00Z,D,-22.8,D,-34.7,D,,,24,24,,-28.8,24,D,65
2024-08-28T21:00:00Z,D,-27.9,D,-47.5,D,,,24,24,,-37.7,24,D,67
2024-08-29T21:00:00Z,D,-33,D,-43,D,,,24,24,,-38,24,D,66
2024-08-30T21:00:00Z,D,-29.6,D,-38.3,D,,,24,24,,-34,24,D,70
2024-08-31T21:00:00Z,D,-22,D,-45,D,,,24,24,,-33.5,24,D,67
2024-09-01T21:00:00Z,D,-12.1,D,-25.8,D,,,24,24,,-19,24,D,72
2024-09-02T21:00:00Z,D,-8.8,D,-24.6,D,,,24,24,,-16.7,24,D,55
2024-09-03T21:00:00Z,D,-9.8,D,-31.3,D,,,24,24,,-20.6,24,D,63
2024-09-04T21:00:00Z,D,-21.9,D,-39.8,D,,,24,24,,-30.8,24,D,74
2024-09-05T21:00:00Z,D,-21.7,D,-37.8,D,,,24,24,,-29.8,24,D,63
2024-09-06T21:00:00Z,D,-25.3,D,-39,D,,,24,24,,-32.2,24,D,69
2024-09-07T21:00:00Z,D,-24.1,D,-36.1,D,,,24,24,,-30.1,24,D,70
2024-09-08T21:00:00Z,D,-28.4,D,-38.2,D,,,24,24,,-33.3,24,D,70
2024-09-09T21:00:00Z,D,-27.8,D,-40.6,D,,,24,24,,-34.2,24,D,70
2024-09-10T21:00:00Z,D,-21.2,D,-35.4,D,,,24,24,,-28.3,24,D,64
2024-09-11T21:00:00Z,D,-23.7,D,-33.9,D,,,24,24,,-28.8,24,D,69
2024-09-12T21:00:00Z,D,-23.4,D,-36.8,D,,,24,24,,-30.1,24,D,74
2024-09-13T21:00:00Z,D,-24.8,D,-36.2,D,,,24,24,,-30.5,24,D,72
2024-09-14T21:00:00Z,D,-27.5,D,-38.3,D,,,24,24,,-32.9,24,D,70
2024-09-15T21:00:00Z,D,-28.4,D,-39.7,D,,,24,24,,-34.1,24,D,71
2024-09-16T21:00:00Z,D,-28.9,D,-40.3,D,,,24,24,,-34.6,24,D,71
2024-09-17T21:00:00Z,D,-26,D,-35.7,D,,,24,24,,-30.9,24,D,71
2024-09-18T21:00:00Z,D,-15.2,D,-35.2,D,,,24,24,,-25.2,24,D,74
2024-09-19T21:00:00Z,D,-14.1,D,-27.4,D,,,24,24,,-20.8,24,D,59
2024-09-20T21:00:00Z,D,-20.8,D,-27.2,D,,,24,24,,-24,24,D,62
2024-09-21T21:00:00Z,D,-21.4,D,-27.9,D,,,24,24,,-24.7,24,D,69
2024-09-22T21:00:00Z,D,-21.4,D,-29.5,D,,,24,24,,-25.5,24,D,79
2024-09-23T21:00:00Z,D,-27.5,D,-40.7,D,,,24,24,,-34.1,24,D,56
2024-09-24T21:00:00Z,D,-28.5,D,-36.9,D,,,24,24,,-32.7,24,D,64
2024-09-25T21:00:00Z,D,-22.9,D,-36.8,D,,,24,24,,-29.8,24,D,58
2024-09-26T21:00:00Z,D,-23.2,D,-33,D,,,24,24,,-28.1,24,D,55
2024-09-27T21:00:00Z,D,-21.9,D,-31.7,D,,,24,24,,-26.8,24,D,57
2024-09-28T20:00:00Z,D,-24.9,D,-35,D,,,24,24,,-30,24,D,47
2024-09-29T20:00:00Z,D,-18.6,D,-35.2,D,,,24,24,,-26.9,24,D,47
2024-09-30T20:00:00Z,D,-16.6,D,-21,D,,,24,24,,-18.8,24,D,59
2024-10-01T20:00:00Z,D,-15.8,D,-25.8,D,,,24,24,,-20.8,24,D,63
2024-10-02T20:00:00Z,D,-15.5,D,-26.3,D,,,24,24,,-20.9,24,D,75
2024-10-03T20:00:00Z,D,-20.1,D,-25.8,D,,,24,24,,-23,24,D,75
2024-10-04T20:00:00Z,D,-15.6,D,-28.6,D,,,24,24,,-22.1,24,D,64
2024-10-05T20:00:00Z,D,-20,D,-28.2,D,,,24,24,,-24.1,24,D,65
2024-10-06T20:00:00Z,D,-15.1,D,-24.4,D,,,24,24,,-19.8,24,D,72
2024-10-07T20:00:00Z,D,-13.8,D,-27.8,D,,,24,24,,-20.8,24,D,77
2024-10-08T20:00:00Z,D,-19.8,D,-31.2,D,,,24,24,,-25.5,24,D,78
2024-10-09T20:00:00Z,D,-19.8,D,-31.9,D,,,24,24,,-25.8,24,D,67
2024-10-10T20:00:00Z,D,-16.7,D,-22.1,D,,,24,24,,-19.4,24,D,64
2024-10-11T20:00:00Z,D,-13.8,D,-19,D,,,24,24,,-16.4,24,D,59
2024-10-12T20:00:00Z,D,-11.8,D,-16.3,D,,,24,24,,-14,24,D,75
2024-10-13T20:00:00Z,D,-12.2,D,-18.7,D,,,24,24,,-15.5,24,D,72
2024-10-14T20:00:00Z,D,-10.4,D,-20.8,D,,,24,24,,-15.6,24,D,64
2024-10-15T20:00:00Z,D,-17.4,D,-26.4,D,,,24,24,,-21.9,24,D,64
2024-10-16T20:00:00Z,D,-18.4,D,-26,D,,,24,24,,-22.2,24,D,54
2024-10-17T20:00:00Z,D,-21.2,D,-27.2,D,,,24,24,,-24.2,24,D,67
2024-10-18T20:00:00Z,D,-15,D,-24.6,D,,,24,24,,-19.8,24,D,59
2024-10-19T20:00:00Z,D,-11.4,D,-18.4,D,,,24,24,,-14.9,24,D,51
2024-10-20T20:00:00Z,D,-11.6,D,-23.2,D,,,24,24,,-17.4,24,D,49
2024-10-21T20:00:00Z,D,-10.7,D,-21.2,D,,,24,24,,-16,24,D,43
2024-10-22T20:00:00Z,D,-8.8,D,-18.9,D,,,24,24,,-13.9,24,D,55
2024-10-23T20:00:00Z,D,-10.3,D,-19,D,,,24,24,,-14.7,24,D,53
2024-10-24T20:00:00Z,D,-12,D,-19.1,D,,,24,24,,-15.6,24,D,54
2024-10-25T20:00:00Z,D,-5.9,D,-15.7,D,,,24,24,,-10.8,24,D,51
2024-10-26T20:00:00Z,D,-6.2,D,-18.2,D,,,24,24,,-12.2,24,D,44
2024-10-27T20:00:00Z,D,-6.3,D,-18.6,D,,,24,24,,-12.5,24,D,43
2024-10-28T20:00:00Z,D,-4.6,D,-11.3,D,,,24,24,,-8,24,D,49
2024-10-29T20:00:00Z,D,-3.6,D,-13,D,,,24,24,,-8.3,24,D,48
2024-10-30T20:00:00Z,D,-4.7,D,-14.1,D,,,24,24,,-9.4,24,D,61
2024-10-31T20:00:00Z,D,-5.1,D,-14.7,D,,,24,24,,-9.9,24,D,46
2024-11-01T20:00:00Z,D,-10.6,D,-23.5,D,,,24,24,,-17.1,24,D,64
2024-11-02T20:00:00Z,D,-14,D,-19.1,D,,,24,24,,-16.6,24,D,54
2024-11-03T20:00:00Z,D,-10.6,D,-20.9,D,,,24,24,,-15.8,24,D,60
2024-11-04T20:00:00Z,D,-14.1,D,-18.5,D,,,24,24,,-16.3,24,D,72
2024-11-05T20:00:00Z,D,-11.8,D,-20.4,D,,,24,24,,-16.1,24,D,65
2024-11-06T20:00:00Z,D,-10.4,D,-20.5,D,,,24,24,,-15.5,24,D,69
2024-11-07T20:00:00Z,D,-10.4,D,-17.2,D,,,24,24,,-13.8,24,D,61
2024-11-08T20:00:00Z,D,-9.8,D,-20.4,D,,,24,24,,-15.1,24,D,54
2024-11-09T20:00:00Z,D,-9,D,-17,D,,,24,24,,-13,24,D,61
2024-11-10T20:00:00Z,D,-7.1,D,-15.8,D,,,24,24,,-11.5,24,D,54
2024-11-11T20:00:00Z,D,-7.4,D,-19.8,D,,,24,24,,-13.6,24,D,69
2024-11-12T20:00:00Z,D,-10.9,D,-19.2,D,,,24,24,,-15.1,24,D,65
2024-11-13T20:00:00Z,D,-7,D,-17,D,,,24,24,,-12,24,D,62
2024-11-14T20:00:00Z,D,-9.5,D,-21.4,D,,,24,24,,-15.5,24,D,67
2024-11-15T20:00:00Z,D,-12.3,D,-19.2,D,,,24,24,,-15.8,24,D,75
2024-11-16T20:00:00Z,D,-9.6,D,-20.8,D,,,24,24,,-15.2,24,D,69
2024-11-17T20:00:00Z,D,-16.7,D,-21.1,D,,,24,24,,-18.9,24,D,71
2024-11-18T20:00:00Z,D,-13.2,D,-19.3,D,,,24,24,,-16.3,24,D,73
2024-11-19T20:00:00Z,D,-8.2,D,-18.3,D,,,24,24,,-13.3,24,D,66
2024-11-20T20:00:00Z,D,-6.9,D,-19.3,D,,,24,24,,-13.1,24,D,71
2024-11-21T20:00:00Z,D,-13.8,D,-21.1,D,,,24,24,,-17.5,24,D,71
2024-11-22T20:00:00Z,D,-6.8,D,-18.2,D,,,24,24,,-12.5,24,D,72
2024-11-23T20:00:00Z,D,-6.4,D,-12.2,D,,,24,24,,-9.3,24,D,83
2024-11-24T20:00:00Z,D,-7.1,D,-15.8,D,,,24,24,,-11.5,24,D,80
2024-11-25T20:00:00Z,D,-6.7,D,-14.2,D,,,24,24,,-10.5,24,D,63
2024-11-26T20:00:00Z,D,-4.4,D,-11.3,D,,,24,24,,-7.9,24,D,55
2024-11-27T20:00:00Z,D,-2.8,D,-10.8,D,,,24,24,,-6.8,24,D,64
2024-11-28T20:00:00Z,D,-5.9,D,-15.2,D,,,24,24,,-10.6,24,D,50
2024-11-29T20:00:00Z,D,-6.3,D,-10.3,D,,,24,24,,-8.3,24,D,51
2024-11-30T20:00:00Z,D,-5.4,D,-9.8,D,,,24,24,,-7.6,24,D,56
2024-12-01T20:00:00Z,D,-6.4,D,-11,D,,,24,24,,-8.7,24,D,77
2024-12-02T20:00:00Z,D,-2.2,D,-6.5,D,,,24,24,,-4.4,24,D,58
2024-12-03T20:00:00Z,D,-1.8,D,-5.4,D,,,24,24,,-3.6,24,D,51
2024-12-04T20:00:00Z,D,-1.3,D,-6.7,D,,,24,24,,-4,24,D,44
2024-12-05T20:00:00Z,D,0.5,D,-5.1,D,,,24,24,,-2.3,24,D,48
2024-12-06T20:00:00Z,D,3.1,D,-5.1,D,,,24,24,,-1,24,D,74
2024-12-07T20:00:00Z,D,0,D,-5.5,D,,,24,24,,-2.8,24,D,74
2024-12-08T20:00:00Z,D,1.5,D,-4.3,D,,,24,24,,-1.4,24,D,65
2024-12-09T20:00:00Z,D,-1.4,D,-4.3,D,,,24,24,,-2.9,24,D,88
2024-12-10T20:00:00Z,D,-0.6,D,-6.4,D,,,24,24,,-3.5,24,D,76
2024-12-11T20:00:00Z,D,0.6,D,-3.6,D,,,24,24,,-1.5,24,D,64
2024-12-12T20:00:00Z,D,0.9,D,-6.5,D,,,24,24,,-2.8,24,D,68
2024-12-13T20:00:00Z,D,2.3,D,-5,D,,,24,24,,-1.4,24,D,61
2024-12-14T20:00:00Z,D,0.8,D,-9.3,D,,,24,24,,-4.3,24,D,74
2024-12-15T20:00:00Z,D,-5.8,D,-9.7,D,,,24,24,,-7.8,24,D,78
2024-12-16T20:00:00Z,D,-1.4,D,-9.1,D,,,24,24,,-5.3,24,D,70
2024-12-17T20:00:00Z,D,2.6,D,-4.5,D,,,24,24,,-1,24,D,74
2024-12-18T20:00:00Z,D,3.2,D,-2.8,D,,,24,24,,0.2,24,D,69
2024-12-19T20:00:00Z,D,3.9,D,-2.5,D,,,24,24,,0.7,24,D,64
2024-12-20T20:00:00Z,D,2,D,-3.5,D,,,24,24,,-0.8,24,D,62
2024-12-21T20:00:00Z,D,1,D,-3.1,D,,,24,24,,-1.1,24,D,65
2024-12-22T20:00:00Z,D,0.9,D,-2.9,D,,,24,24,,-1,24,D,72
2024-12-23T20:00:00Z,D,-0.2,D,-6.9,D,,,24,24,,-3.6,24,D,78
2024-12-24T20:00:00Z,D,0.5,D,-8.7,D,,,24,24,,-4.1,24,D,73
2024-12-25T20:00:00Z,D,1.2,D,-7.6,D,,,24,24,,-3.2,24,D,68
2024-12-26T20:00:00Z,D,1.9,D,-5.6,D,,,24,24,,-1.8,24,D,74
2024-12-27T20:00:00Z,D,-1.3,D,-5.4,D,,,24,24,,-3.4,24,D,87
2024-12-28T20:00:00Z,D,-2.5,D,-6.8,D,,,24,24,,-4.7,24,D,84
2024-12-29T20:00:00Z,D,-0.4,D,-5.3,D,,,24,24,,-2.9,24,D,76
2024-12-30T20:00:00Z,D,2.8,D,-5.1,D,,,24,24,,-1.2,24,D,67
2024-12-31T20:00:00Z,D,3.1,D,-4.9,D,,,24,24,,-0.9,24,D,64
2025-01-01T20:00:00Z,D,2.5,D,-5,D,,,24,24,,-1.3,24,D,63
2025-01-02T20:00:00Z,D,2.1,D,-4.3,D,,,24,24,,-1.1,24,D,64
2025-01-03T20:00:00Z,D,-0.1,D,-5.7,D,,,24,24,,-2.9,24,D,69
2025-01-04T20:00:00Z,D,0.5,D,-7.9,D,,,24,24,,-3.7,24,D,73
2025-01-05T20:00:00Z,D,-1.2,D,-8,D,,,24,24,,-4.6,24,D,80
2025-01-06T20:00:00Z,D,1.6,D,-6.5,D,,,24,24,,-2.5,24,D,73
2025-01-07T20:00:00Z,D,2.7,D,-6.2,D,,,24,24,,-1.7,24,D,68
2025-01-08T20:00:00Z,D,-0.4,D,-7.6,D,,,24,24,,-4,24,D,82
2025-01-09T20:00:00Z,D,-1.2,D,-6.9,D,,,24,24,,-4.1,24,D,76
2025-01-10T20:00:00Z,D,0.6,D,-8.3,D,,,24,24,,-3.9,24,D,72
2025-01-11T20:00:00Z,D,1,D,-6.9,D,,,24,24,,-3,24,D,72
2025-01-12T20:00:00Z,D,-1.8,D,-7,D,,,24,24,,-4.4,24,D,76
2025-01-13T20:00:00Z,D,1.7,D,-4.4,D,,,24,24,,-1.4,24,D,65
2025-01-14T20:00:00Z,D,0.2,D,-4,D,,,24,24,,-1.9,24,D,72
2025-01-15T20:00:00Z,D,2.3,D,-5,D,,,24,24,,-1.4,24,D,63
